ID,Name,State,Year,Month,Precipitation,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-087,Santa Cruz County,California,2020,June,0.02,-0.19,44,0.21
CA-089,Shasta County,California,2020,June,0.31,-0.68,43,0.99
CA-091,Sierra County,California,2020,June,0.33,-0.56,50,0.89
CA-093,Siskiyou County,California,2020,June,0.71,-0.38,60,1.09
CA-095,Solano County,California,2020,June,0,-0.14,1,0.14
CA-097,Sonoma County,California,2020,June,0,-0.32,1,0.32
CA-099,Stanislaus County,California,2020,June,0.01,-0.08,51,0.09
CA-101,Sutter County,California,2020,June,0.02,-0.19,48,0.21
CA-103,Tehama County,California,2020,June,0.29,-0.42,57,0.71
CA-105,Trinity County,California,2020,June,0.49,-0.41,62,0.9
CA-107,Tulare County,California,2020,June,0.04,-0.14,56,0.18
CA-109,Tuolumne County,California,2020,June,0.27,-0.42,51,0.69
CA-111,Ventura County,California,2020,June,0.03,-0.02,92,0.05
CA-113,Yolo County,California,2020,June,0,-0.18,1,0.18
CA-115,Yuba County,California,2020,June,0.1,-0.35,54,0.45
CA-001,Alameda County,California,2020,July,0,-0.01,1,0.01
CA-003,Alpine County,California,2020,July,0.57,0.12,90,0.45
CA-005,Amador County,California,2020,July,0.03,-0.02,60,0.05
CA-007,Butte County,California,2020,July,0.01,-0.02,81,0.03
CA-009,Calaveras County,California,2020,July,0.01,-0.03,54,0.04
CA-011,Colusa County,California,2020,July,0,-0.01,1,0.01
CA-013,Contra Costa County,California,2020,July,0,-0.01,1,0.01
CA-015,Del Norte County,California,2020,July,0.01,-0.36,12,0.37
CA-017,El Dorado County,California,2020,July,0.05,-0.08,53,0.13
CA-019,Fresno County,California,2020,July,0,-0.11,1,0.11
CA-021,Glenn County,California,2020,July,0,-0.03,1,0.03
CA-023,Humboldt County,California,2020,July,0.03,-0.11,48,0.14
CA-025,Imperial County,California,2020,July,0,-0.18,1,0.18
CA-027,Inyo County,California,2020,July,0,-0.29,1,0.29
CA-029,Kern County,California,2020,July,0,-0.05,1,0.05
CA-031,Kings County,California,2020,July,0,-0.01,1,0.01
CA-033,Lake County,California,2020,July,0,-0.02,1,0.02
CA-035,Lassen County,California,2020,July,0.1,-0.21,47,0.31
CA-037,Los Angeles County,California,2020,July,0,-0.03,1,0.03
CA-039,Madera County,California,2020,July,0.02,-0.07,32,0.09
CA-041,Marin County,California,2020,July,0.01,-0,96,0.01
CA-043,Mariposa County,California,2020,July,0.02,-0.07,48,0.09
CA-045,Mendocino County,California,2020,July,0.01,-0.03,83,0.04
CA-047,Merced County,California,2020,July,0,-0,1,0
CA-049,Modoc County,California,2020,July,0.06,-0.33,30,0.39
CA-051,Mono County,California,2020,July,0.21,-0.26,47,0.47
CA-053,Monterey County,California,2020,July,0.01,-0,96,0.01
CA-055,Napa County,California,2020,July,0,-0.01,1,0.01
CA-057,Nevada County,California,2020,July,0.1,-0.02,82,0.12
CA-059,Orange County,California,2020,July,0,-0.02,1,0.02
CA-061,Placer County,California,2020,July,0.06,-0.03,61,0.09
CA-063,Plumas County,California,2020,July,0.28,0.06,92,0.22
CA-065,Riverside County,California,2020,July,0,-0.26,1,0.26
CA-067,Sacramento County,California,2020,July,0,-0.01,1,0.01
CA-069,San Benito County,California,2020,July,0.01,-0,101,0.01
CA-071,San Bernardino County,California,2020,July,0,-0.36,1,0.36
CA-073,San Diego County,California,2020,July,0,-0.2,1,0.2
CA-075,San Francisco County,California,2020,July,0.03,0.02,110,0.01
CA-077,San Joaquin County,California,2020,July,0,-0.01,1,0.01
CA-079,San Luis Obispo County,California,2020,July,0,-0.01,1,0.01
CA-081,San Mateo County,California,2020,July,0.01,-0.01,50,0.02
CA-083,Santa Barbara County,California,2020,July,0,-0.02,1,0.02
CA-085,Santa Clara County,California,2020,July,0,-0.01,1,0.01
CA-087,Santa Cruz County,California,2020,July,0.02,-0,90,0.02
CA-089,Shasta County,California,2020,July,0.07,-0.09,69,0.16
CA-091,Sierra County,California,2020,July,0.2,-0.03,80,0.23
CA-093,Siskiyou County,California,2020,July,0.36,-0,83,0.36
CA-095,Solano County,California,2020,July,0,-0,1,0
CA-097,Sonoma County,California,2020,July,0.01,-0,92,0.01
CA-099,Stanislaus County,California,2020,July,0,-0.01,1,0.01
CA-101,Sutter County,California,2020,July,0,-0,1,0
CA-103,Tehama County,California,2020,July,0.02,-0.05,65,0.07
CA-105,Trinity County,California,2020,July,0.35,0.16,108,0.19
CA-107,Tulare County,California,2020,July,0,-0.13,1,0.13
CA-109,Tuolumne County,California,2020,July,0.12,-0.05,73,0.17
CA-111,Ventura County,California,2020,July,0,-0.02,1,0.02
CA-113,Yolo County,California,2020,July,0,-0.01,1,0.01
CA-115,Yuba County,California,2020,July,0,-0.01,1,0.01
CA-001,Alameda County,California,2020,August,0.07,0.04,112,0.03
CA-003,Alpine County,California,2020,August,0.6,0.16,94,0.44
CA-005,Amador County,California,2020,August,0.04,-0.03,80,0.07
CA-007,Butte County,California,2020,August,0.04,-0.06,82,0.1
CA-009,Calaveras County,California,2020,August,0.02,-0.03,81,0.05
CA-011,Colusa County,California,2020,August,0.05,0.01,103,0.04
CA-013,Contra Costa County,California,2020,August,0.09,0.06,114,0.03
CA-015,Del Norte County,California,2020,August,0.03,-0.49,31,0.52
CA-017,El Dorado County,California,2020,August,0.06,-0.08,60,0.14
CA-019,Fresno County,California,2020,August,0.02,-0.11,31,0.13
CA-021,Glenn County,California,2020,August,0.14,0.07,108,0.07
CA-023,Humboldt County,California,2020,August,0.06,-0.23,56,0.29
CA-025,Imperial County,California,2020,August,0,-0.39,1,0.39
CA-027,Inyo County,California,2020,August,0.01,-0.32,8,0.33
CA-029,Kern County,California,2020,August,0.02,-0.06,58,0.08
CA-031,Kings County,California,2020,August,0,-0.01,1,0.01
CA-033,Lake County,California,2020,August,0.36,0.25,118,0.11
CA-035,Lassen County,California,2020,August,0.1,-0.2,49,0.3
CA-037,Los Angeles County,California,2020,August,0.02,-0.05,70,0.07
CA-039,Madera County,California,2020,August,0.07,-0.04,74,0.11
CA-041,Marin County,California,2020,August,0.25,0.14,115,0.11
CA-043,Mariposa County,California,2020,August,0.04,-0.05,70,0.09
CA-045,Mendocino County,California,2020,August,0.3,0.17,111,0.13
CA-047,Merced County,California,2020,August,0,-0.01,1,0.01
CA-049,Modoc County,California,2020,August,0.14,-0.2,55,0.34
CA-051,Mono County,California,2020,August,0.5,-0,78,0.5
CA-053,Monterey County,California,2020,August,0.04,0.02,113,0.02
CA-055,Napa County,California,2020,August,0.1,0.03,110,0.07
CA-057,Nevada County,California,2020,August,0.06,-0.13,61,0.19
CA-059,Orange County,California,2020,August,0,-0.05,1,0.05
CA-061,Placer County,California,2020,August,0.07,-0.08,70,0.15
CA-063,Plumas County,California,2020,August,0.09,-0.18,58,0.27
CA-065,Riverside County,California,2020,August,0.02,-0.45,10,0.47
CA-067,Sacramento County,California,2020,August,0.02,-0,103,0.02
CA-069,San Benito County,California,2020,August,0.01,-0.01,99,0.02
CA-071,San Bernardino County,California,2020,August,0.07,-0.46,17,0.53
CA-073,San Diego County,California,2020,August,0.01,-0.31,15,0.32
CA-075,San Francisco County,California,2020,August,0.06,-0.01,107,0.07
CA-077,San Joaquin County,California,2020,August,0.01,-0.01,100,0.02
CA-079,San Luis Obispo County,California,2020,August,0.05,0.03,117,0.02
CA-081,San Mateo County,California,2020,August,0.09,0.03,105,0.06
CA-083,Santa Barbara County,California,2020,August,0.01,-0.02,89,0.03
CA-085,Santa Clara County,California,2020,August,0.03,-0.02,98,0.05
CA-087,Santa Cruz County,California,2020,August,0.05,-0,104,0.05
CA-089,Shasta County,California,2020,August,0.26,0.01,86,0.25
CA-091,Sierra County,California,2020,August,0.12,-0.16,62,0.28
CA-093,Siskiyou County,California,2020,August,0.62,0.25,103,0.37
CA-095,Solano County,California,2020,August,0.05,0.02,108,0.03
CA-097,Sonoma County,California,2020,August,0.2,0.13,118,0.07
CA-099,Stanislaus County,California,2020,August,0.01,-0,103,0.01
CA-101,Sutter County,California,2020,August,0.05,0.02,108,0.03
CA-103,Tehama County,California,2020,August,0.11,-0.05,85,0.16
CA-105,Trinity County,California,2020,August,0.1,-0.2,65,0.3
CA-107,Tulare County,California,2020,August,0,-0.17,1,0.17
CA-109,Tuolumne County,California,2020,August,0.13,-0.06,71,0.19
CA-111,Ventura County,California,2020,August,0,-0.05,1,0.05
CA-113,Yolo County,California,2020,August,0.04,0.02,112,0.02
CA-115,Yuba County,California,2020,August,0.05,-0.02,96,0.07
CA-001,Alameda County,California,2020,September,0,-0.22,1,0.22
CA-003,Alpine County,California,2020,September,0.22,-0.61,44,0.83
CA-005,Amador County,California,2020,September,0.05,-0.5,29,0.55
CA-007,Butte County,California,2020,September,0,-0.65,1,0.65
CA-009,Calaveras County,California,2020,September,0.08,-0.39,41,0.47
CA-011,Colusa County,California,2020,September,0,-0.27,1,0.27
CA-013,Contra Costa County,California,2020,September,0,-0.19,1,0.19
CA-015,Del Norte County,California,2020,September,0.75,-1.03,42,1.78
CA-017,El Dorado County,California,2020,September,0.03,-0.71,16,0.74
CA-019,Fresno County,California,2020,September,0,-0.39,1,0.39
CA-021,Glenn County,California,2020,September,0,-0.38,1,0.38
CA-023,Humboldt County,California,2020,September,0.69,-0.38,70,1.07
CA-025,Imperial County,California,2020,September,0,-0.27,1,0.27
CA-027,Inyo County,California,2020,September,0,-0.28,1,0.28
CA-029,Kern County,California,2020,September,0,-0.18,1,0.18
CA-031,Kings County,California,2020,September,0,-0.13,1,0.13
CA-033,Lake County,California,2020,September,0.02,-0.47,31,0.49
CA-035,Lassen County,California,2020,September,0,-0.63,1,0.63
CA-037,Los Angeles County,California,2020,September,0,-0.21,1,0.21
CA-039,Madera County,California,2020,September,0.02,-0.39,21,0.41
CA-041,Marin County,California,2020,September,0,-0.3,1,0.3
CA-043,Mariposa County,California,2020,September,0.04,-0.48,29,0.52
CA-045,Mendocino County,California,2020,September,0.13,-0.53,42,0.66
CA-047,Merced County,California,2020,September,0,-0.16,1,0.16
CA-049,Modoc County,California,2020,September,0.02,-0.67,3,0.69
CA-051,Mono County,California,2020,September,0.1,-0.43,32,0.53
CA-053,Monterey County,California,2020,September,0,-0.2,1,0.2
CA-055,Napa County,California,2020,September,0,-0.29,1,0.29
CA-057,Nevada County,California,2020,September,0.01,-0.79,4,0.8
CA-059,Orange County,California,2020,September,0,-0.2,1,0.2
CA-061,Placer County,California,2020,September,0.01,-0.7,4,0.71
CA-063,Plumas County,California,2020,September,0,-0.84,1,0.84
CA-065,Riverside County,California,2020,September,0,-0.34,1,0.34
CA-067,Sacramento County,California,2020,September,0,-0.22,1,0.22
CA-069,San Benito County,California,2020,September,0,-0.2,1,0.2
CA-071,San Bernardino County,California,2020,September,0,-0.34,1,0.34
CA-073,San Diego County,California,2020,September,0,-0.28,1,0.28
CA-075,San Francisco County,California,2020,September,0,-0.25,1,0.25
CA-077,San Joaquin County,California,2020,September,0,-0.19,1,0.19
CA-079,San Luis Obispo County,California,2020,September,0,-0.18,1,0.18
CA-081,San Mateo County,California,2020,September,0,-0.26,1,0.26
CA-083,Santa Barbara County,California,2020,September,0,-0.16,1,0.16
CA-085,Santa Clara County,California,2020,September,0,-0.24,1,0.24
CA-087,Santa Cruz County,California,2020,September,0,-0.28,1,0.28
CA-089,Shasta County,California,2020,September,0,-0.87,1,0.87
CA-091,Sierra County,California,2020,September,0.02,-0.85,9,0.87
CA-093,Siskiyou County,California,2020,September,0.08,-0.86,11,0.94
CA-095,Solano County,California,2020,September,0,-0.2,1,0.2
CA-097,Sonoma County,California,2020,September,0.01,-0.38,22,0.39
CA-099,Stanislaus County,California,2020,September,0,-0.17,1,0.17
CA-101,Sutter County,California,2020,September,0,-0.27,1,0.27
CA-103,Tehama County,California,2020,September,0,-0.63,1,0.63
CA-105,Trinity County,California,2020,September,0.14,-0.84,25,0.98
CA-107,Tulare County,California,2020,September,0,-0.37,1,0.37
CA-109,Tuolumne County,California,2020,September,0.17,-0.57,39,0.74
CA-111,Ventura County,California,2020,September,0,-0.22,1,0.22
CA-113,Yolo County,California,2020,September,0,-0.22,1,0.22
CA-115,Yuba County,California,2020,September,0,-0.51,1,0.51
CA-001,Alameda County,California,2020,October,0,-0.92,1,0.92
CA-003,Alpine County,California,2020,October,0.04,-1.8,10,1.84
CA-005,Amador County,California,2020,October,0.01,-1.79,5,1.8
CA-007,Butte County,California,2020,October,0,-2.39,1,2.39
CA-009,Calaveras County,California,2020,October,0.01,-1.75,7,1.76
CA-011,Colusa County,California,2020,October,0,-1.11,1,1.11
CA-013,Contra Costa County,California,2020,October,0,-0.88,1,0.88
CA-015,Del Norte County,California,2020,October,1.37,-4.16,16,5.53
CA-017,El Dorado County,California,2020,October,0.02,-2.32,5,2.34
CA-019,Fresno County,California,2020,October,0,-0.87,1,0.87
CA-021,Glenn County,California,2020,October,0.01,-1.33,7,1.34
CA-023,Humboldt County,California,2020,October,0.51,-3.5,12,4.01
CA-025,Imperial County,California,2020,October,0,-0.24,1,0.24
CA-027,Inyo County,California,2020,October,0,-0.32,1,0.32
CA-029,Kern County,California,2020,October,0,-0.37,1,0.37
CA-031,Kings County,California,2020,October,0,-0.36,1,0.36
CA-033,Lake County,California,2020,October,0.03,-2.25,8,2.28
CA-035,Lassen County,California,2020,October,0.04,-1.25,5,1.29
CA-037,Los Angeles County,California,2020,October,0.01,-0.5,14,0.51
CA-039,Madera County,California,2020,October,0,-1.08,1,1.08
CA-041,Marin County,California,2020,October,0.01,-1.73,5,1.74
CA-043,Mariposa County,California,2020,October,0,-1.56,1,1.56
CA-045,Mendocino County,California,2020,October,0.1,-2.78,8,2.88
CA-047,Merced County,California,2020,October,0,-0.52,1,0.52
CA-049,Modoc County,California,2020,October,0.23,-1.02,13,1.25
CA-051,Mono County,California,2020,October,0.02,-0.78,8,0.8
CA-053,Monterey County,California,2020,October,0,-0.74,1,0.74
CA-055,Napa County,California,2020,October,0,-1.5,1,1.5
CA-057,Nevada County,California,2020,October,0.01,-2.74,1,2.75
CA-059,Orange County,California,2020,October,0.01,-0.47,13,0.48
CA-061,Placer County,California,2020,October,0.02,-2.47,3,2.49
CA-063,Plumas County,California,2020,October,0.01,-2.35,1,2.36
CA-065,Riverside County,California,2020,October,0,-0.41,1,0.41
CA-067,Sacramento County,California,2020,October,0,-0.91,1,0.91
CA-069,San Benito County,California,2020,October,0,-0.66,1,0.66
CA-071,San Bernardino County,California,2020,October,0,-0.37,1,0.37
CA-073,San Diego County,California,2020,October,0.06,-0.54,27,0.6
CA-075,San Francisco County,California,2020,October,0.01,-1.19,7,1.2
CA-077,San Joaquin County,California,2020,October,0,-0.69,1,0.69
CA-079,San Luis Obispo County,California,2020,October,0,-0.66,1,0.66
CA-081,San Mateo County,California,2020,October,0,-1.34,1,1.34
CA-083,Santa Barbara County,California,2020,October,0,-0.66,1,0.66
CA-085,Santa Clara County,California,2020,October,0,-1.03,1,1.03
CA-087,Santa Cruz County,California,2020,October,0,-1.43,1,1.43
CA-089,Shasta County,California,2020,October,0.04,-2.46,7,2.5
CA-091,Sierra County,California,2020,October,0.02,-2.58,4,2.6
CA-093,Siskiyou County,California,2020,October,0.23,-2.38,10,2.61
CA-095,Solano County,California,2020,October,0,-0.93,1,0.93
CA-097,Sonoma County,California,2020,October,0.02,-2.12,6,2.14
CA-099,Stanislaus County,California,2020,October,0,-0.63,1,0.63
CA-101,Sutter County,California,2020,October,0,-1.02,1,1.02
CA-103,Tehama County,California,2020,October,0.01,-2.12,5,2.13
CA-105,Trinity County,California,2020,October,0.17,-3.32,10,3.49
CA-107,Tulare County,California,2020,October,0,-0.88,1,0.88
CA-109,Tuolumne County,California,2020,October,0.03,-2.03,10,2.06
CA-111,Ventura County,California,2020,October,0.01,-0.6,12,0.61
CA-113,Yolo County,California,2020,October,0,-0.94,1,0.94
CA-115,Yuba County,California,2020,October,0,-1.98,1,1.98
CA-001,Alameda County,California,2020,November,0.37,-1.74,15,2.11
CA-003,Alpine County,California,2020,November,3.42,-0.38,73,3.8
CA-005,Amador County,California,2020,November,2.04,-1.95,38,3.99
CA-007,Butte County,California,2020,November,2.35,-3,33,5.35
CA-009,Calaveras County,California,2020,November,2.14,-1.68,43,3.82
CA-011,Colusa County,California,2020,November,0.6,-1.94,20,2.54
CA-013,Contra Costa County,California,2020,November,0.44,-1.62,21,2.06
CA-015,Del Norte County,California,2020,November,7.91,-3.98,45,11.89
CA-017,El Dorado County,California,2020,November,3.89,-1.14,63,5.03
CA-019,Fresno County,California,2020,November,0.76,-1.1,40,1.86
CA-021,Glenn County,California,2020,November,0.57,-2.49,17,3.06
CA-023,Humboldt County,California,2020,November,4.26,-4.86,33,9.12
CA-025,Imperial County,California,2020,November,0.01,-0.2,26,0.21
CA-027,Inyo County,California,2020,November,0.1,-0.38,34,0.48
CA-029,Kern County,California,2020,November,0.26,-0.52,38,0.78
CA-031,Kings County,California,2020,November,0.25,-0.41,47,0.66
CA-033,Lake County,California,2020,November,1.72,-3.42,26,5.14
CA-035,Lassen County,California,2020,November,1.13,-1.12,33,2.25
CA-037,Los Angeles County,California,2020,November,0.22,-1.07,33,1.29
CA-039,Madera County,California,2020,November,1.07,-1.27,41,2.34
CA-041,Marin County,California,2020,November,1.54,-2.85,32,4.39
CA-043,Mariposa County,California,2020,November,1.6,-1.83,41,3.43
CA-045,Mendocino County,California,2020,November,2.57,-4.11,27,6.68
CA-047,Merced County,California,2020,November,0.61,-0.57,44,1.18
CA-049,Modoc County,California,2020,November,1.63,-0.47,56,2.1
CA-051,Mono County,California,2020,November,0.91,-0.57,58,1.48
CA-053,Monterey County,California,2020,November,0.56,-1.4,36,1.96
CA-055,Napa County,California,2020,November,1.29,-2.25,35,3.54
CA-057,Nevada County,California,2020,November,4.37,-1.58,58,5.95
CA-059,Orange County,California,2020,November,0.36,-0.83,42,1.19
CA-061,Placer County,California,2020,November,4.11,-1.24,62,5.35
CA-063,Plumas County,California,2020,November,3.26,-1.6,56,4.86
CA-065,Riverside County,California,2020,November,0.27,-0.37,49,0.64
CA-067,Sacramento County,California,2020,November,0.73,-1.38,27,2.11
CA-069,San Benito County,California,2020,November,0.56,-1.11,36,1.67
CA-071,San Bernardino County,California,2020,November,0.14,-0.36,40,0.5
CA-073,San Diego County,California,2020,November,0.95,-0.24,68,1.19
CA-075,San Francisco County,California,2020,November,0.64,-2.25,21,2.89
CA-077,San Joaquin County,California,2020,November,0.26,-1.26,17,1.52
