ID,Name,State,Year,Month,Temperature,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-037,Los Angeles County,California,2021,February,53.2,3.7,114,49.5
CA-039,Madera County,California,2021,February,44.9,2,97,42.9
CA-041,Marin County,California,2021,February,52.1,2.3,109,49.8
CA-043,Mariposa County,California,2021,February,43.8,1.5,88,42.3
CA-045,Mendocino County,California,2021,February,46.6,0.7,79,45.9
CA-047,Merced County,California,2021,February,51.9,2,98,49.9
CA-049,Modoc County,California,2021,February,32.9,0.7,68,32.2
CA-051,Mono County,California,2021,February,31.9,2.7,103,29.2
CA-053,Monterey County,California,2021,February,50.7,1.9,99,48.8
CA-055,Napa County,California,2021,February,51.7,3.3,117,48.4
CA-057,Nevada County,California,2021,February,40.8,1.1,77,39.7
CA-059,Orange County,California,2021,February,58.1,3.1,110,55
CA-061,Placer County,California,2021,February,42.4,1.3,86,41.1
CA-063,Plumas County,California,2021,February,34.7,0.8,69,33.9
CA-065,Riverside County,California,2021,February,56.4,2.7,106,53.7
CA-067,Sacramento County,California,2021,February,52.6,1.8,100,50.8
CA-069,San Benito County,California,2021,February,49.5,2.6,106,46.9
CA-071,San Bernardino County,California,2021,February,53.1,2.5,102,50.6
CA-073,San Diego County,California,2021,February,54.2,2.9,111,51.3
CA-075,San Francisco County,California,2021,February,53.1,2,108,51.1
CA-077,San Joaquin County,California,2021,February,53.5,3.1,117,50.4
CA-079,San Luis Obispo County,California,2021,February,51,2.4,106,48.6
CA-081,San Mateo County,California,2021,February,51.5,1.6,93,49.9
CA-083,Santa Barbara County,California,2021,February,51.5,2.9,111,48.6
CA-085,Santa Clara County,California,2021,February,49.6,1.5,90,48.1
CA-087,Santa Cruz County,California,2021,February,51.4,2,101,49.4
CA-089,Shasta County,California,2021,February,42.9,1.2,79,41.7
CA-091,Sierra County,California,2021,February,34.8,1.2,73,33.6
CA-093,Siskiyou County,California,2021,February,35.9,0.1,60,35.8
CA-095,Solano County,California,2021,February,53.4,2.9,118,50.5
CA-097,Sonoma County,California,2021,February,50.9,1.9,103,49
CA-099,Stanislaus County,California,2021,February,51.8,2.2,107,49.6
CA-101,Sutter County,California,2021,February,52.8,2.1,100,50.7
CA-103,Tehama County,California,2021,February,47.3,1.9,94,45.4
CA-105,Trinity County,California,2021,February,40.6,0.8,74,39.8
CA-107,Tulare County,California,2021,February,42.7,1.9,96,40.8
CA-109,Tuolumne County,California,2021,February,38.8,1.5,87,37.3
CA-111,Ventura County,California,2021,February,50.2,3.5,112,46.7
CA-113,Yolo County,California,2021,February,53.4,3.3,117,50.1
CA-115,Yuba County,California,2021,February,50.2,1.7,92,48.5
CA-001,Alameda County,California,2021,March,51.9,0,61,51.9
CA-003,Alpine County,California,2021,March,32.9,-0.6,55,33.5
CA-005,Amador County,California,2021,March,47.4,-1,46,48.4
CA-007,Butte County,California,2021,March,50.1,-0.2,62,50.3
CA-009,Calaveras County,California,2021,March,47.7,-1,48,48.7
CA-011,Colusa County,California,2021,March,51.6,-0.7,53,52.3
CA-013,Contra Costa County,California,2021,March,53,0,71,53
CA-015,Del Norte County,California,2021,March,42.6,-0.8,48,43.4
CA-017,El Dorado County,California,2021,March,42.8,-1,49,43.8
CA-019,Fresno County,California,2021,March,45.1,-0.3,54,45.4
CA-021,Glenn County,California,2021,March,50.1,-0.5,56,50.6
CA-023,Humboldt County,California,2021,March,45.2,-1,46,46.2
CA-025,Imperial County,California,2021,March,62.6,-0.5,50,63.1
CA-027,Inyo County,California,2021,March,48.6,-1,44,49.6
CA-029,Kern County,California,2021,March,51.1,-0.5,49,51.6
CA-031,Kings County,California,2021,March,54.5,-0.1,57,54.6
CA-033,Lake County,California,2021,March,46.5,-1.2,46,47.7
CA-035,Lassen County,California,2021,March,36.5,-0.4,61,36.9
CA-037,Los Angeles County,California,2021,March,51.9,-0.2,51,52.1
CA-039,Madera County,California,2021,March,45.6,-0.6,51,46.2
CA-041,Marin County,California,2021,March,50.9,-0.1,62,51
CA-043,Mariposa County,California,2021,March,43.6,-1.6,36,45.2
CA-045,Mendocino County,California,2021,March,46.2,-1.6,37,47.8
CA-047,Merced County,California,2021,March,52.7,-1,45,53.7
CA-049,Modoc County,California,2021,March,37.1,0.7,72,36.4
CA-051,Mono County,California,2021,March,32.8,-0.5,53,33.3
CA-053,Monterey County,California,2021,March,49.8,-0.9,44,50.7
CA-055,Napa County,California,2021,March,51.1,-0,64,51.1
CA-057,Nevada County,California,2021,March,41.6,-0.9,53,42.5
CA-059,Orange County,California,2021,March,56.3,-0.1,52,56.4
CA-061,Placer County,California,2021,March,43.1,-0.8,54,43.9
CA-063,Plumas County,California,2021,March,37,-0.6,62,37.6
CA-065,Riverside County,California,2021,March,56.6,-0.9,44,57.5
CA-067,Sacramento County,California,2021,March,53.8,-0.5,57,54.3
CA-069,San Benito County,California,2021,March,48.6,-0.8,50,49.4
CA-071,San Bernardino County,California,2021,March,54.5,-0.9,45,55.4
CA-073,San Diego County,California,2021,March,52.8,-0.6,48,53.4
CA-075,San Francisco County,California,2021,March,52.4,-0.2,58,52.6
CA-077,San Joaquin County,California,2021,March,54,0,62,54
CA-079,San Luis Obispo County,California,2021,March,50,-0.8,46,50.8
CA-081,San Mateo County,California,2021,March,51,-0.2,58,51.2
CA-083,Santa Barbara County,California,2021,March,49.9,-0,58,49.9
CA-085,Santa Clara County,California,2021,March,49.4,-0.8,47,50.2
CA-087,Santa Cruz County,California,2021,March,50.5,-0.2,54,50.7
CA-089,Shasta County,California,2021,March,44.8,-0.4,62,45.2
CA-091,Sierra County,California,2021,March,36.6,-0.4,62,37
CA-093,Siskiyou County,California,2021,March,39,0,72,39
CA-095,Solano County,California,2021,March,53.7,-0,68,53.7
CA-097,Sonoma County,California,2021,March,49.5,-1.1,42,50.6
CA-099,Stanislaus County,California,2021,March,52.4,-0.7,53,53.1
CA-101,Sutter County,California,2021,March,53.9,-0.6,51,54.5
CA-103,Tehama County,California,2021,March,48.3,-0.3,64,48.6
CA-105,Trinity County,California,2021,March,42.6,-0.3,66,42.9
CA-107,Tulare County,California,2021,March,43.3,-0.6,48,43.9
CA-109,Tuolumne County,California,2021,March,38.7,-1.4,44,40.1
CA-111,Ventura County,California,2021,March,47.9,-0.6,47,48.5
CA-113,Yolo County,California,2021,March,53.4,-0.3,61,53.7
CA-115,Yuba County,California,2021,March,51.2,-0.5,56,51.7
CA-001,Alameda County,California,2021,April,58.1,2.9,115,55.2
CA-003,Alpine County,California,2021,April,42.3,3.6,112,38.7
CA-005,Amador County,California,2021,April,57.1,3.9,120,53.2
CA-007,Butte County,California,2021,April,60.5,4.9,125,55.6
CA-009,Calaveras County,California,2021,April,57.7,4.2,120,53.5
CA-011,Colusa County,California,2021,April,62.5,5.2,128,57.3
CA-013,Contra Costa County,California,2021,April,59.6,2.9,110,56.7
CA-015,Del Norte County,California,2021,April,51.9,4.9,129,47
CA-017,El Dorado County,California,2021,April,52.6,3.9,116,48.7
CA-019,Fresno County,California,2021,April,55.5,4.8,122,50.7
CA-021,Glenn County,California,2021,April,60.9,5.3,128,55.6
CA-023,Humboldt County,California,2021,April,52.2,2.5,111,49.7
CA-025,Imperial County,California,2021,April,74.8,5,125,69.8
CA-027,Inyo County,California,2021,April,61.3,4.6,120,56.7
CA-029,Kern County,California,2021,April,61.9,4.9,121,57
CA-031,Kings County,California,2021,April,63.9,3.5,111,60.4
CA-033,Lake County,California,2021,April,56.6,5,129,51.6
CA-035,Lassen County,California,2021,April,46.2,3.4,112,42.8
CA-037,Los Angeles County,California,2021,April,61.1,5,125,56.1
CA-039,Madera County,California,2021,April,55.2,3.7,111,51.5
CA-041,Marin County,California,2021,April,53.9,1,80,52.9
CA-043,Mariposa County,California,2021,April,54.2,3.9,115,50.3
CA-045,Mendocino County,California,2021,April,53.6,2.8,110,50.8
CA-047,Merced County,California,2021,April,61.7,2.9,108,58.8
CA-049,Modoc County,California,2021,April,46.8,4.4,120,42.4
CA-051,Mono County,California,2021,April,42.8,3.4,111,39.4
CA-053,Monterey County,California,2021,April,55.8,2,102,53.8
CA-055,Napa County,California,2021,April,58.5,3.4,115,55.1
CA-057,Nevada County,California,2021,April,51.3,3.7,109,47.6
CA-059,Orange County,California,2021,April,62.6,3.3,115,59.3
CA-061,Placer County,California,2021,April,53,4,116,49
CA-063,Plumas County,California,2021,April,45.9,2.7,106,43.2
CA-065,Riverside County,California,2021,April,68.4,4.7,121,63.7
CA-067,Sacramento County,California,2021,April,62.8,3.7,116,59.1
CA-069,San Benito County,California,2021,April,57.2,3.9,113,53.4
CA-071,San Bernardino County,California,2021,April,67.5,5.1,123,62.4
CA-073,San Diego County,California,2021,April,61.5,4,122,57.5
CA-075,San Francisco County,California,2021,April,55.2,0.8,80,54.4
CA-077,San Joaquin County,California,2021,April,62.8,3.9,119,58.9
CA-079,San Luis Obispo County,California,2021,April,58.6,4.3,123,54.3
CA-081,San Mateo County,California,2021,April,54.4,1.3,92,53.1
CA-083,Santa Barbara County,California,2021,April,56.7,4.1,118,52.6
CA-085,Santa Clara County,California,2021,April,56.3,2.9,112,53.4
CA-087,Santa Cruz County,California,2021,April,54.5,1.5,97,53
CA-089,Shasta County,California,2021,April,55.3,4.6,121,50.7
CA-091,Sierra County,California,2021,April,45.8,3.3,108,42.5
CA-093,Siskiyou County,California,2021,April,48.9,5,124,43.9
CA-095,Solano County,California,2021,April,61,3.1,113,57.9
CA-097,Sonoma County,California,2021,April,55.2,1.9,105,53.3
CA-099,Stanislaus County,California,2021,April,61.6,3.6,115,58
CA-101,Sutter County,California,2021,April,64.1,4.4,123,59.7
CA-103,Tehama County,California,2021,April,58.7,4.9,124,53.8
CA-105,Trinity County,California,2021,April,52.5,5.1,127,47.4
CA-107,Tulare County,California,2021,April,53.6,4.3,117,49.3
CA-109,Tuolumne County,California,2021,April,48.7,3.7,114,45
CA-111,Ventura County,California,2021,April,55.6,4,118,51.6
CA-113,Yolo County,California,2021,April,62.6,4.2,120,58.4
CA-115,Yuba County,California,2021,April,61.3,4.5,124,56.8
CA-001,Alameda County,California,2021,May,63.1,3.3,120,59.8
CA-003,Alpine County,California,2021,May,48.2,2.9,107,45.3
CA-005,Amador County,California,2021,May,64.4,4.6,123,59.8
CA-007,Butte County,California,2021,May,67.9,5.3,125,62.6
CA-009,Calaveras County,California,2021,May,64.9,4.7,123,60.2
CA-011,Colusa County,California,2021,May,70.3,5.5,127,64.8
CA-013,Contra Costa County,California,2021,May,65.5,4,122,61.5
CA-015,Del Norte County,California,2021,May,56.2,3.8,124,52.4
CA-017,El Dorado County,California,2021,May,59.4,3.9,118,55.5
CA-019,Fresno County,California,2021,May,62.3,4.5,122,57.8
CA-021,Glenn County,California,2021,May,69.1,5.8,127,63.3
CA-023,Humboldt County,California,2021,May,56.8,2.4,104,54.4
CA-025,Imperial County,California,2021,May,80,2.8,106,77.2
CA-027,Inyo County,California,2021,May,69,4,113,65
CA-029,Kern County,California,2021,May,68.8,4.5,122,64.3
CA-031,Kings County,California,2021,May,71.4,3.9,118,67.5
CA-033,Lake County,California,2021,May,63.3,4.9,127,58.4
CA-035,Lassen County,California,2021,May,53,2.5,104,50.5
CA-037,Los Angeles County,California,2021,May,65.1,3.8,116,61.3
CA-039,Madera County,California,2021,May,62.4,3.8,118,58.6
CA-041,Marin County,California,2021,May,57.9,2.5,115,55.4
CA-043,Mariposa County,California,2021,May,61.2,3.8,119,57.4
CA-045,Mendocino County,California,2021,May,59.1,3.1,119,56.1
CA-047,Merced County,California,2021,May,68.9,3.6,118,65.3
CA-049,Modoc County,California,2021,May,53.1,3.2,107,49.9
CA-051,Mono County,California,2021,May,50.1,3.2,108,46.9
CA-053,Monterey County,California,2021,May,61.6,2.9,115,58.7
CA-055,Napa County,California,2021,May,65.4,4.6,125,60.8
CA-057,Nevada County,California,2021,May,58.3,3.9,116,54.4
CA-059,Orange County,California,2021,May,64.4,2.1,103,62.3
CA-061,Placer County,California,2021,May,59.8,4.1,119,55.7
CA-063,Plumas County,California,2021,May,52.8,2.5,103,50.3
CA-065,Riverside County,California,2021,May,73.9,3.3,109,70.6
CA-067,Sacramento County,California,2021,May,70,4.8,126,65.2
CA-069,San Benito County,California,2021,May,63.4,3.8,121,59.6
CA-071,San Bernardino County,California,2021,May,74.3,4,116,70.3
CA-073,San Diego County,California,2021,May,64.9,2.4,103,62.5
CA-075,San Francisco County,California,2021,May,57.4,0.7,80,56.7
CA-077,San Joaquin County,California,2021,May,69.2,4.3,122,64.9
CA-079,San Luis Obispo County,California,2021,May,63.5,4,121,59.5
CA-081,San Mateo County,California,2021,May,57.5,1.6,97,55.9
CA-083,Santa Barbara County,California,2021,May,59.9,3,112,57
CA-085,Santa Clara County,California,2021,May,61.3,2.8,116,58.5
CA-087,Santa Cruz County,California,2021,May,58.9,2.4,112,56.5
CA-089,Shasta County,California,2021,May,63,5.2,122,57.8
CA-091,Sierra County,California,2021,May,52.5,3.1,108,49.4
CA-093,Siskiyou County,California,2021,May,54.7,4,115,50.7
CA-095,Solano County,California,2021,May,67.5,4.2,124,63.3
CA-097,Sonoma County,California,2021,May,61.2,3.9,125,57.3
CA-099,Stanislaus County,California,2021,May,68.2,3.9,121,64.3
CA-101,Sutter County,California,2021,May,71.7,5.1,126,66.6
CA-103,Tehama County,California,2021,May,66.9,5.6,126,61.3
CA-105,Trinity County,California,2021,May,58.6,4.7,126,53.9
CA-107,Tulare County,California,2021,May,60.5,4.1,118,56.4
CA-109,Tuolumne County,California,2021,May,55.2,3.5,115,51.7
CA-111,Ventura County,California,2021,May,59.4,3,108,56.4
CA-113,Yolo County,California,2021,May,70.2,5.1,127,65.1
CA-115,Yuba County,California,2021,May,68.6,5,123,63.6
CA-001,Alameda County,California,2021,June,68.8,3.8,119,65
CA-003,Alpine County,California,2021,June,61,7.7,130,53.3
CA-005,Amador County,California,2021,June,74,6.7,128,67.3
CA-007,Butte County,California,2021,June,76.1,6,126,70.1
CA-009,Calaveras County,California,2021,June,74.5,6.7,129,67.8
CA-011,Colusa County,California,2021,June,77.2,4.9,124,72.3
CA-013,Contra Costa County,California,2021,June,70.3,3.4,115,66.9
CA-015,Del Norte County,California,2021,June,64,5.7,129,58.3
CA-017,El Dorado County,California,2021,June,70.2,6.9,130,63.3
CA-019,Fresno County,California,2021,June,72.5,6.9,130,65.6
CA-021,Glenn County,California,2021,June,76.9,5.7,126,71.2
CA-023,Humboldt County,California,2021,June,65.1,5.1,129,60
CA-025,Imperial County,California,2021,June,91.9,6.3,130,85.6
CA-027,Inyo County,California,2021,June,82.2,8.2,130,74
CA-029,Kern County,California,2021,June,79.5,7,130,72.5
CA-031,Kings County,California,2021,June,80.2,5.5,126,74.7
CA-033,Lake County,California,2021,June,71.6,5.5,129,66.1
CA-035,Lassen County,California,2021,June,66.6,8.5,130,58.1
CA-037,Los Angeles County,California,2021,June,74.6,6.7,129,67.9
CA-039,Madera County,California,2021,June,72.7,6.3,128,66.4
CA-041,Marin County,California,2021,June,61.3,2.5,114,58.8
CA-043,Mariposa County,California,2021,June,72,6.8,129,65.2
CA-045,Mendocino County,California,2021,June,66.6,4.7,127,61.9
CA-047,Merced County,California,2021,June,75.9,3.8,115,72.1
CA-049,Modoc County,California,2021,June,67,9.8,130,57.2
CA-051,Mono County,California,2021,June,62.8,7.5,130,55.3
CA-053,Monterey County,California,2021,June,68.2,4.1,126,64.1
CA-055,Napa County,California,2021,June,71,3.7,119,67.3
CA-057,Nevada County,California,2021,June,68.8,6.9,129,61.9
CA-059,Orange County,California,2021,June,69.8,3.2,117,66.6
CA-061,Placer County,California,2021,June,70.2,6.9,129,63.3
CA-063,Plumas County,California,2021,June,65.2,7.4,130,57.8
CA-065,Riverside County,California,2021,June,86,7.2,130,78.8
CA-067,Sacramento County,California,2021,June,75.9,4.3,123,71.6
CA-069,San Benito County,California,2021,June,71.4,5.1,126,66.3
CA-071,San Bernardino County,California,2021,June,87,7.7,130,79.3
CA-073,San Diego County,California,2021,June,74.6,6,127,68.6
CA-075,San Francisco County,California,2021,June,61.5,2.1,108,59.4
CA-077,San Joaquin County,California,2021,June,75.5,4.2,123,71.3
CA-079,San Luis Obispo County,California,2021,June,70.8,5.1,126,65.7
CA-081,San Mateo County,California,2021,June,62.8,3.5,125,59.3
CA-083,Santa Barbara County,California,2021,June,67.2,5.1,128,62.1
CA-085,Santa Clara County,California,2021,June,68.3,4.1,124,64.2
CA-087,Santa Cruz County,California,2021,June,64.3,4,125,60.3
CA-089,Shasta County,California,2021,June,73.5,8,129,65.5
CA-091,Sierra County,California,2021,June,64,7.1,130,56.9
CA-093,Siskiyou County,California,2021,June,66.3,8.4,129,57.9
CA-095,Solano County,California,2021,June,72.4,3.2,116,69.2
CA-097,Sonoma County,California,2021,June,65.7,3.5,125,62.2
CA-099,Stanislaus County,California,2021,June,74.8,3.7,116,71.1
CA-101,Sutter County,California,2021,June,78.1,4.5,124,73.6
CA-103,Tehama County,California,2021,June,75.7,6.3,128,69.5
CA-105,Trinity County,California,2021,June,68.7,7.2,129,61.5
CA-107,Tulare County,California,2021,June,71.7,7.3,129,64.4
CA-109,Tuolumne County,California,2021,June,66.6,7,129,59.6
CA-111,Ventura County,California,2021,June,68.3,6,129,62.3
CA-113,Yolo County,California,2021,June,75.8,3.9,123,72
CA-115,Yuba County,California,2021,June,77.1,6.2,128,70.9
CA-001,Alameda County,California,2021,July,72.6,3.5,121,69.1
CA-003,Alpine County,California,2021,July,66.5,5.3,129,61.2
CA-005,Amador County,California,2021,July,80.4,6.3,129,74.1
CA-007,Butte County,California,2021,July,81.3,5,128,76.3
CA-009,Calaveras County,California,2021,July,81.1,6.3,129,74.8
CA-011,Colusa County,California,2021,July,81.6,3.9,127,77.7
CA-013,Contra Costa County,California,2021,July,74.5,3.8,120,70.7
